,AGP,AMS,ARN,ATH,BCN,BRU,CDG,CPH,DUB,DUS,FCO,FRA,HEL,IST,LGW,LHR,LIS,LTN,MAD,MAN,MUC,MXP,ORY,OSL,PMI,STN,TXL,VIE,WAW,ZRH
2015-08-31,4.667,10.791500000000001,6.081285714285714,6.699999999999999,7.131,10.019285714285715,12.309857142857142,7.5,7.166352941176471,3.6053333333333333,11.35,12.722,3.7464999999999997,13.628,13.667,13.0,4.440285714285714,5.833,11.917,2.5,14.335571428571429,6.476285714285714,10.176470588235293,3.0446666666666666,5.672,10.833,5.638,11.459285714285713,3.75,14.987857142857143
2015-09-01,4.667,10.833,6.074142857142857,6.65,7.0,9.867,11.524142857142856,7.5,6.999705882352941,3.333,11.399999999999999,12.833,3.843,13.417,13.071714285714286,14.5,3.987857142857143,6.899699999999999,11.952714285714286,2.5,14.509285714285713,6.164428571428571,10.235294117647058,3.067,5.433,10.285428571428572,5.669,11.535571428571428,3.75,15.190285714285714
2015-09-02,4.667,8.972,6.067,6.6,6.999999999999999,8.105666666666668,10.738428571428571,7.5,6.833058823529411,3.342823529411765,11.45,12.832999999999998,3.9395,13.285999999999998,12.47642857142857,15.999999999999998,3.5354285714285716,7.966399999999999,11.988428571428571,2.5,14.683,5.852571428571428,10.294117647058824,3.178,5.454428571428571,9.737857142857143,5.7,11.611857142857142,3.7499999999999996,15.392714285714284
2015-09-03,4.667,7.111,6.072333333333333,6.55,6.999999999999999,6.344333333333333,9.952714285714285,7.5,6.666411764705882,3.3526470588235293,11.463299999999998,12.833,4.036,13.155,11.881142857142857,17.5,3.083,9.033100000000001,12.024142857142856,2.5,14.177666666666665,5.5407142857142855,10.352941176470589,3.2889999999999997,5.4758571428571425,9.190285714285714,5.383333333333333,11.688142857142857,3.75,15.595142857142857
2015-09-04,4.667,5.25,6.0776666666666666,6.5,7.0,4.583,9.167,7.499999999999999,6.499764705882353,3.3624705882352943,11.476599999999998,12.832999999999998,4.246333333333332,13.024,11.285857142857143,19.0,3.1079999999999997,10.0998,12.059857142857142,2.5,13.67233333333333,5.228857142857143,10.411764705882353,3.4,5.497285714285714,8.642714285714286,5.066666666666666,11.76442857142857,4.0,15.797571428571427
2015-09-05,4.667,5.388999999999999,6.083,6.5,6.595285714285714,5.083,9.5336,7.5,6.333117647058824,3.3722941176470584,11.489899999999999,12.832999999999998,4.456666666666666,12.892999999999999,10.690571428571428,20.499999999999996,3.133,11.166499999999997,12.095571428571429,2.5,13.167,4.917,10.470588235294118,3.4,5.518714285714285,8.095142857142857,4.75,11.840714285714284,4.25,16.0
2015-09-06,4.667,5.528,6.285428571428571,6.5,6.190571428571428,5.583,9.9002,7.5,6.166470588235294,3.3821176470588243,11.5032,12.833,4.667,12.762,10.095285714285714,22.0,3.1580000000000004,12.2332,12.131285714285713,2.5,13.202714285714285,4.805666666666666,10.529411764705882,3.3999999999999995,5.5401428571428575,7.547571428571429,5.2142857142857135,11.917,4.5,15.166666666666666
2015-09-07,4.667,5.667,6.487857142857143,6.5,5.785857142857143,6.083,10.2668,7.5,5.999823529411765,3.3919411764705885,11.516499999999997,12.832999999999998,4.689,12.630999999999998,9.5,23.499999999999996,3.183,13.2999,12.167,2.5,13.238428571428571,4.694333333333333,10.588235294117647,3.3999999999999995,5.561571428571429,7.0,5.678571428571429,13.277999999999999,4.428571428571428,14.333333333333332
2015-09-08,4.611333333333333,6.042,6.690285714285714,6.238142857142857,5.381142857142857,6.582999999999999,10.633399999999998,7.5,5.833176470588235,3.401764705882353,11.529799999999998,12.833,4.710999999999999,12.5,15.277666666666665,25.0,3.2079999999999997,14.366599999999998,11.889,2.5,13.274142857142856,4.583,10.647058823529413,3.3999999999999995,5.583,8.333333333333332,6.142857142857142,14.639,4.357142857142858,13.5
2015-09-09,4.555666666666666,6.417,6.892714285714286,5.976285714285715,4.976428571428571,7.083,10.999999999999998,7.2142857142857135,5.666529411764706,3.4115882352941176,11.543099999999999,12.777666666666667,4.733,10.860999999999999,21.055333333333333,26.499999999999996,3.233,15.433299999999997,11.611,2.5,13.309857142857142,4.249714285714286,10.705882352941178,3.3999999999999995,5.166333333333333,9.666666666666666,6.607142857142857,16.0,4.285714285714286,13.559571428571427
2015-09-10,4.5,6.792,7.095142857142857,5.714428571428571,4.571714285714285,7.582999999999999,11.3666,6.928571428571429,5.499882352941177,3.4214117647058826,11.556399999999998,12.722333333333333,4.933,9.222,26.833,28.0,3.258,16.5,11.333,2.5,13.345571428571429,3.9164285714285714,10.76470588235294,3.4,4.749666666666666,11.0,7.071428571428571,15.392857142857142,4.2142857142857135,13.619142857142856
2015-09-11,4.392857142857142,7.167,7.297571428571428,5.452571428571428,4.167,8.083,11.7332,6.642857142857142,5.333235294117648,3.4312352941176476,11.5697,12.667,5.133,7.583,26.80928571428571,28.023857142857143,3.283,16.523857142857143,11.047285714285714,2.5,13.381285714285713,3.5831428571428567,10.823529411764707,3.4,4.333,11.190428571428571,7.535714285714286,14.785714285714285,4.142857142857142,13.678714285714285
2015-09-12,4.285714285714286,6.167,7.5,5.190714285714286,3.9502999999999995,7.588666666666667,12.099799999999998,6.357142857142857,5.1665882352941175,3.4410588235294117,11.583,12.481285714285713,5.333,7.606857142857142,26.78557142857143,28.047714285714285,3.308,16.547714285714285,10.761571428571429,2.5,13.417,3.2498571428571426,10.88235294117647,3.2943333333333333,4.349714285714286,11.380857142857144,8.0,14.178571428571427,4.071428571428571,13.738285714285713
2015-09-13,4.178571428571428,5.167,6.944333333333333,4.928857142857143,3.7335999999999996,7.094333333333333,12.4664,6.071428571428571,4.999941176470588,3.4508823529411767,11.58542857142857,12.29557142857143,5.533,7.630714285714285,26.76185714285714,28.071571428571428,3.333,16.57157142857143,10.475857142857143,2.5,12.844666666666665,2.9165714285714284,10.941176470588236,3.1886666666666668,4.366428571428571,11.571285714285715,7.477666666666666,13.57142857142857,4.0,13.797857142857143
2015-09-14,4.071428571428571,4.167,6.3886666666666665,4.667,3.5168999999999997,6.6,12.833,5.785714285714286,4.833294117647059,3.460705882352941,11.587857142857143,12.109857142857141,4.644333333333334,7.654571428571428,26.738142857142854,28.09542857142857,2.9996666666666667,16.59542857142857,10.190142857142856,2.5,12.272333333333332,2.583285714285714,11.0,3.083,4.3831428571428575,11.761714285714286,6.955333333333332,12.964285714285714,3.2223333333333333,13.85742857142857
2015-09-15,3.9642857142857144,4.143142857142856,5.833,4.667,3.3002,6.478571428571428,12.888666666666666,5.5,4.666647058823529,3.470529411764706,11.590285714285713,11.924142857142858,3.7556666666666665,7.6784285714285705,26.71442857142857,28.119285714285716,2.666333333333333,16.619285714285716,9.904428571428571,2.4999999999999996,11.7,2.25,10.923076923076923,3.12475,4.399857142857143,11.952142857142857,6.433,12.357142857142858,2.4446666666666665,13.917
2015-09-16,3.8571428571428568,4.119285714285715,4.999714285714286,4.667,3.0834999999999995,6.357142857142858,12.944333333333333,5.194333333333333,4.5,3.4803529411764704,11.592714285714285,11.738428571428571,2.867,7.702285714285714,26.690714285714286,28.143142857142855,2.333,16.64314285714286,9.618714285714285,2.5,11.61185714285714,2.216666666666667,10.846153846153845,3.1665,4.416571428571428,12.142571428571427,6.371142857142856,11.75,1.667,13.300299999999998
2015-09-17,3.75,4.095428571428571,4.166428571428572,4.667,2.8667999999999996,6.235714285714285,13.0,4.8886666666666665,4.615384615384615,3.490176470588235,11.595142857142857,11.552714285714286,2.800333333333333,7.7261428571428565,26.667,28.167,2.2854285714285716,16.667,9.333,2.5,11.523714285714286,2.183333333333333,10.769230769230766,3.20825,4.433285714285714,12.333,6.309285714285714,11.805666666666667,1.667,12.683599999999998
2015-09-18,3.6666666666666665,4.071571428571428,3.333142857142857,4.286,2.6501,6.114285714285714,13.38235294117647,4.583,4.73076923076923,3.5,11.597571428571428,11.367,2.7336666666666662,7.75,27.22233333333333,28.444666666666663,2.237857142857143,16.7003,9.332999999999998,2.4999999999999996,11.435571428571428,2.15,10.692307692307692,3.25,4.45,12.549699999999998,6.247428571428571,11.861333333333333,1.667,12.066899999999999
2015-09-19,3.583333333333333,4.047714285714285,2.499857142857143,3.9050000000000002,2.4334,5.992857142857143,13.764705882352942,4.508,4.846153846153846,2.6666666666666665,11.6,11.411333333333333,2.667,7.360999999999999,27.777666666666665,28.72233333333333,2.1902857142857144,16.7336,9.332999999999998,2.5,11.34742857142857,1.907142857142857,10.615384615384613,2.9443333333333332,3.2723333333333335,12.766399999999999,6.1855714285714285,11.917,1.6669999999999998,11.450199999999999
2015-09-20,3.5,4.023857142857143,1.6665714285714286,3.524,2.2167,5.871428571428571,14.147058823529411,4.433,4.961538461538462,1.833333333333333,11.605666666666666,11.455666666666666,2.2085,6.9719999999999995,28.333,29.0,2.142714285714286,16.7669,9.333,2.5,11.259285714285713,1.6642857142857141,10.538461538461537,2.6386666666666665,2.094666666666667,12.983099999999999,6.123714285714286,11.833571428571428,1.6669999999999998,10.833499999999999
2015-09-21,3.2857142857142856,4.0,0.8332857142857143,3.143,2.0,5.75,14.529411764705882,4.358,5.076923076923077,1.0,11.611333333333334,11.5,1.75,6.583,28.213999999999995,29.21428571428571,2.095142857142857,16.8002,8.928285714285714,2.4999999999999996,11.171142857142856,1.4214285714285713,10.46153846153846,2.333,0.917,13.1998,6.061857142857142,11.750142857142857,1.667,10.2168
2015-09-22,3.071428571428571,3.1109999999999998,0.0,2.762,2.0,5.083333333333333,14.911764705882355,4.2829999999999995,5.192307692307692,1.0,11.617,11.33325,1.2914999999999999,6.690142857142857,28.095,29.42857142857143,2.0475714285714286,16.833499999999997,8.52357142857143,2.5,11.083,1.1785714285714284,10.384615384615383,2.083,0.8931428571428571,13.4165,6.0,11.666714285714285,1.667,9.6001
2015-09-23,2.857142857142857,2.222,0.0,2.381,2.0,4.416666666666666,15.294117647058824,4.207999999999999,5.3076923076923075,1.0,11.19557142857143,11.1665,0.833,6.797285714285715,27.975999999999996,29.64285714285714,2.0,16.866799999999998,8.118857142857141,2.5,9.388666666666666,0.9357142857142857,10.307692307692307,1.833,0.8692857142857143,13.633199999999999,5.888999999999999,11.583285714285715,1.667,8.9834
2015-09-24,2.642857142857143,1.333,0.0,2.0,2.0,3.75,15.676470588235293,4.133,5.4230769230769225,1.0,10.774142857142857,10.99975,0.8191666666666666,6.904428571428571,27.857,29.857142857142854,2.02,16.9001,7.714142857142857,2.5,7.694333333333333,0.6928571428571428,10.23076923076923,1.583,0.8454285714285714,13.849899999999998,5.778,11.499857142857143,1.6113333333333333,8.3667
2015-09-25,2.428571428571429,1.222,0.0,2.0,1.9999999999999998,4.031,16.058823529411764,4.058,5.538461538461537,1.20825,10.352714285714285,10.833,0.8053333333333332,7.011571428571429,27.738,30.07142857142857,2.04,16.9334,7.309428571428572,2.5,6.0,0.45,10.153846153846152,1.49975,0.8215714285714286,14.0666,5.667,11.416428571428572,1.5556666666666668,7.75
2015-09-26,2.2142857142857144,1.111,0.0,2.0,1.9999999999999998,4.312,16.441176470588236,3.9829999999999997,5.653846153846153,1.4165,9.931285714285714,11.472,0.7914999999999999,7.118714285714286,27.618999999999996,30.285714285714285,2.06,16.9667,6.904714285714285,2.5,5.9313529411764705,0.411,10.076923076923077,1.4165,0.7977142857142857,14.283299999999999,5.7145714285714275,11.333,1.5,7.333333333333332
2015-09-27,2.0,1.0,0.0,2.0,2.0,4.593,16.823529411764707,3.908,5.769230769230769,1.62475,9.509857142857143,12.111,0.7776666666666666,7.2258571428571425,27.5,30.5,2.08,17.0,6.5,3.25,5.862705882352941,0.372,10.0,1.33325,0.7738571428571428,14.5,5.762142857142857,10.027666666666667,1.5714285714285712,6.916666666666666
2015-09-28,2.1109999999999998,1.125,0.0,2.0475714285714286,2.0,4.874,17.205882352941178,3.833,5.884615384615384,1.833,9.08842857142857,12.75,0.7638333333333334,7.333,27.5,31.110999999999997,2.0999999999999996,18.889,6.888999999999999,4.0,5.794058823529412,0.333,11.357142857142858,1.25,0.75,15.277666666666665,5.809714285714286,8.722333333333333,1.6428571428571428,6.5
2015-09-29,2.222,1.25,0.0,2.095142857142857,1.9999999999999998,5.154999999999999,17.58823529411765,3.783,6.0,3.3609999999999998,8.667,12.783333333333333,0.75,7.499666666666666,27.5,31.721999999999994,2.1199999999999997,20.778,7.277999999999999,4.75,5.725411764705882,0.29969999999999997,12.714285714285715,1.0971666666666666,1.1943333333333332,16.05533333333333,5.857285714285714,7.417,1.7142857142857142,6.3667
2015-09-30,2.333,1.375,0.0,2.142714285714286,2.0,5.435999999999999,17.970588235294116,3.7329999999999997,6.071428571428571,4.888999999999999,8.944666666666667,12.816666666666666,0.94575,7.666333333333332,27.5,32.333,2.1399999999999997,22.667,7.667,5.5,5.656764705882353,0.26639999999999997,14.07142857142857,0.9443333333333332,1.6386666666666667,16.833,5.904857142857143,7.536,1.7857142857142856,6.2334
2015-10-01,2.3497,1.5,0.0,2.1902857142857144,2.0,5.717,18.352941176470587,3.683,6.142857142857142,6.417,9.222333333333333,12.85,1.1415,7.833,27.499999999999996,32.2497,2.16,22.7003,7.750299999999998,5.5,5.588117647058824,0.2331,15.428571428571427,0.7914999999999999,2.083,17.0997,5.9524285714285705,7.654999999999999,1.8571428571428572,6.100099999999999
2015-10-02,2.3664,1.5,0.0,2.237857142857143,1.9999999999999998,5.4946666666666655,18.735294117647058,3.633,6.2142857142857135,6.9086,9.5,12.85,1.33725,7.856857142857143,27.499999999999996,32.166399999999996,2.1799999999999997,22.733600000000003,7.8336,5.5,5.5194705882352935,0.1998,16.785714285714285,0.6386666666666666,2.0472857142857146,17.3664,6.0,7.773999999999999,1.9285714285714284,5.966799999999999
2015-10-03,2.3830999999999998,1.5,0.0,2.2854285714285716,1.9999999999999998,5.272333333333332,19.11764705882353,3.5829999999999997,6.285714285714285,7.4002,9.25,12.85,1.533,7.880714285714286,27.5,32.0831,2.1999999999999997,22.7669,7.916899999999999,5.499999999999999,5.450823529411765,0.16649999999999998,18.14285714285714,0.4858333333333333,2.0115714285714286,17.6331,6.3076923076923075,7.893,2.0,5.833499999999999
2015-10-04,2.3998,1.5,0.0,2.333,2.0,5.05,19.5,3.533,6.357142857142858,7.8918,8.999999999999998,12.85,1.605333333333333,7.904571428571428,27.5,31.9998,2.2199999999999998,22.8002,8.0002,5.5,5.382176470588235,0.13319999999999999,19.5,0.333,1.975857142857143,17.8998,6.615384615384615,8.012,1.9443333333333332,5.700199999999999
2015-10-05,2.4164999999999996,1.4285714285714284,0.0,2.4497,2.3039411764705884,4.947571428571428,19.65,3.4829999999999997,6.428571428571428,8.3834,8.75,12.85,1.6776666666666664,7.9284285714285705,27.499999999999996,31.916499999999992,2.2399999999999998,22.833499999999997,8.083499999999999,5.5,5.313529411764707,0.0999,19.32075471698113,0.3568571428571429,1.9401428571428572,18.166499999999996,6.9230769230769225,8.131,1.8886666666666665,5.5668999999999995
2015-10-06,2.4332000000000003,1.3571428571428572,0.0,2.5664,2.6078823529411763,4.845142857142857,19.799999999999997,3.433,6.5,8.874999999999998,8.5,12.85,1.75,7.952285714285715,27.5,31.833199999999998,2.26,22.866799999999998,8.166799999999999,5.5,5.244882352941177,0.06659999999999999,19.141509433962266,0.3807142857142857,1.9044285714285716,18.4332,7.23076923076923,8.25,1.833,5.433599999999999
2015-10-07,2.4499,1.2857142857142856,0.0,2.6831,2.9118235294117647,4.742714285714285,19.95,3.383,6.4603174603174605,9.3666,8.25,12.85,1.7142857142857142,7.9761428571428565,27.5,31.749899999999997,2.28,22.9001,8.2501,5.75,5.176235294117648,0.033299999999999996,18.962264150943398,0.4045714285714286,1.8687142857142856,18.6999,7.538461538461537,7.222333333333333,1.9996999999999998,5.3003
2015-10-08,2.4665999999999997,1.2142857142857142,0.0,2.7998000000000003,3.2157647058823526,4.640285714285714,20.099999999999998,3.333,6.420634920634921,9.8582,7.999999999999999,12.85,1.6785714285714286,8.0,27.499999999999996,31.6666,2.3,22.9334,8.3334,6.0,5.107588235294117,0.0,18.78301886792453,0.4284285714285714,1.833,18.966599999999996,7.846153846153846,6.1946666666666665,2.1664,5.167
2015-10-09,2.4833,1.1428571428571428,0.0,2.9164999999999996,3.519705882352941,4.537857142857143,20.249999999999996,3.6425714285714283,6.380952380952381,10.3498,7.749999999999999,12.955666666666666,1.6428571428571428,7.0,27.499999999999996,31.583299999999998,2.32,22.9667,8.416699999999999,6.25,5.038941176470588,0.0,18.60377358490566,0.4522857142857143,2.222,19.233299999999996,8.153846153846153,5.167,2.3331,5.071714285714286
2015-10-10,2.5,1.0714285714285714,0.0,3.0332,3.8236470588235294,4.435428571428571,20.4,3.9521428571428574,6.341269841269841,10.8414,7.5,13.061333333333332,1.6071428571428572,6.0,27.5,31.5,2.34,23.0,8.5,6.5,4.970294117647059,0.0,18.42452830188679,0.4761428571428571,2.6109999999999998,19.5,8.46153846153846,5.571714285714286,2.4997999999999996,4.976428571428571
2015-10-11,2.5945945945945947,1.0,0.0,3.1498999999999997,4.127588235294118,4.333,20.549999999999997,4.261714285714286,6.301587301587301,11.333,7.25,13.167,1.5714285714285714,5.0,27.428571428571427,31.428571428571427,2.3600000000000003,23.14285714285714,8.428571428571429,6.199999999999999,4.901647058823529,0.0,18.245283018867923,0.5,3.0,19.57142857142857,8.76923076923077,5.976428571428571,2.6664999999999996,4.881142857142857
2015-10-12,2.6891891891891895,1.1666666666666665,0.0,3.2666,4.431529411764706,4.777666666666667,20.699999999999996,4.571285714285715,6.261904761904763,11.356857142857143,6.999999999999998,13.381285714285713,1.5357142857142856,5.0,27.357142857142854,31.357142857142854,2.38,23.28571428571429,8.357142857142858,5.8999999999999995,4.833,0.0,18.066037735849058,0.5,2.9999999999999996,19.642857142857142,9.076923076923077,6.381142857142857,2.8332,4.785857142857143
2015-10-13,2.7837837837837838,1.3333333333333333,0.09999999999999999,3.3832999999999993,4.735470588235294,5.222333333333333,20.849999999999998,4.880857142857143,6.222222222222223,11.380714285714287,6.749999999999999,13.595571428571429,1.5,5.0,27.285714285714285,31.285714285714285,2.4,23.428571428571427,8.285714285714285,5.6,5.2219999999999995,0.0,17.88679245283019,0.5,3.0,19.714285714285715,9.384615384615383,6.785857142857143,2.9999,4.690571428571428
2015-10-14,2.8783783783783785,1.5,0.19999999999999998,3.5,5.039411764705882,5.667,21.0,5.190428571428572,6.182539682539683,11.404571428571428,6.5,13.80985714285714,1.6666666666666665,5.0,27.21428571428571,31.21428571428571,2.42,23.57142857142857,8.214285714285714,5.3,5.611,0.0,17.70754716981132,0.5,3.0,19.785714285714285,9.692307692307692,7.190571428571428,3.1666,4.595285714285714
2015-10-15,2.9729729729729732,1.75,0.3,3.8499999999999996,5.34335294117647,6.150299999999999,21.0,5.5,6.142857142857143,11.428428571428572,6.25,14.024142857142856,1.8333333333333333,5.0,27.142857142857142,31.142857142857142,2.4399999999999995,23.714285714285715,8.142857142857142,4.999999999999999,6.0,0.0,17.528301886792455,0.5675675675675675,3.0,19.857142857142858,10.0,7.595285714285714,3.3332999999999995,4.5
2015-10-16,3.0675675675675675,2.0,0.39999999999999997,4.199999999999999,5.647294117647059,6.6335999999999995,21.0,5.333333333333333,6.103174603174604,11.452285714285715,6.0,14.238428571428571,2.0,5.0,27.07142857142857,31.07142857142857,2.46,23.857142857142854,8.071428571428571,4.699999999999999,6.071428571428571,0.0,17.349056603773587,0.6351351351351351,3.0,19.928571428571427,10.0,8.0,3.5,4.949999999999999
2015-10-17,3.1621621621621623,2.25,0.49999999999999994,4.55,5.951235294117646,7.116899999999999,21.0,5.166666666666666,6.063492063492064,11.476142857142856,5.75,14.452714285714285,2.0,5.0,27.0,31.0,2.48,24.0,8.0,4.3999999999999995,6.142857142857142,0.0,17.169811320754718,0.7027027027027027,2.9999999999999996,20.0,10.0,7.5,3.6125000000000003,5.3999999999999995
2015-10-18,3.256756756756757,2.5,0.6,4.9,6.255176470588235,7.600199999999999,20.724999999999998,5.0,6.023809523809524,11.5,5.5,14.667,2.0,5.0,28.166666666666664,30.83333333333333,2.4999999999999996,22.833333333333332,8.0,4.1,6.2142857142857135,0.0,16.99056603773585,0.7702702702702703,3.0,19.666666666666664,10.0,7.0,3.7249999999999996,5.85
2015-10-19,3.3513513513513518,2.75,0.7,5.249999999999999,6.559117647058823,8.083499999999999,20.45,4.851851851851852,5.984126984126984,11.583333333333332,5.25,14.666999999999998,2.0,5.0,29.333333333333332,30.666666666666664,2.52,21.666666666666664,8.0,3.7999999999999994,6.285714285714285,0.21621621621621623,16.81132075471698,0.8378378378378379,2.833333333333333,19.333333333333332,10.0,6.5,3.8375,6.299999999999999
2015-10-20,3.445945945945946,3.0,0.7999999999999999,5.6,6.863058823529411,8.5668,20.174999999999997,4.703703703703704,5.944444444444445,11.666666666666666,5.0,14.667000000000002,1.95825,5.0,30.5,30.5,2.5399999999999996,20.5,8.0,3.5,6.357142857142858,0.43243243243243246,16.632075471698116,0.9054054054054055,2.6666666666666665,19.0,10.0,6.324324324324325,3.9499999999999993,6.749999999999998
2015-10-21,3.5405405405405403,3.25,0.8999999999999999,5.949999999999999,7.167,9.0501,19.9,4.555555555555555,5.904761904761905,11.749999999999998,4.749999999999999,14.666999999999998,1.9165,5.0,30.37,28.849999999999994,2.5599999999999996,19.45,8.222222222222221,3.424242424242424,6.428571428571428,0.6486486486486487,16.452830188679247,0.972972972972973,2.5,18.81081081081081,10.0,6.148648648648648,4.062499999999999,7.199999999999999
2015-10-22,3.635135135135135,3.5,0.9999999999999999,6.3,7.278,9.533399999999999,19.624999999999996,4.407407407407407,5.865079365079366,11.833333333333332,4.5,14.666999999999998,1.87475,5.0,30.24,27.2,2.5799999999999996,18.4,8.444444444444445,3.348484848484848,6.5,0.8648648648648649,16.27358490566038,1.0405405405405406,2.5,18.62162162162162,10.0,5.972972972972974,4.175,7.6499999999999995
2015-10-23,3.72972972972973,3.7499999999999996,1.0999999999999999,6.649999999999999,7.388999999999999,10.0167,19.349999999999998,4.259259259259259,5.825396825396826,11.916666666666666,4.44334,14.667000000000002,1.833,5.0,30.11,25.549999999999997,2.5999999999999996,17.35,8.666666666666666,3.2727272727272725,8.166666666666666,1.0810810810810811,16.09433962264151,1.1081081081081083,2.5,18.43243243243243,9.85,5.797297297297297,4.2875,8.1
2015-10-24,3.824324324324324,4.0,1.2,7.0,7.5,10.5,19.075,4.111111111111111,5.7857142857142865,12.0,4.38668,14.666999999999998,1.8329999999999997,5.0,29.979999999999997,23.9,2.6199999999999997,16.299999999999997,8.88888888888889,3.196969696969697,9.833333333333332,1.2972972972972974,15.915094339622641,1.1756756756756757,2.5,18.243243243243246,9.7,5.621621621621622,4.3999999999999995,8.549999999999999
2015-10-25,3.9189189189189193,4.25,1.2999999999999998,6.85,7.449999999999999,10.404174999999999,18.799999999999997,3.9629629629629624,5.746031746031747,12.0,4.330019999999999,14.667,1.833,5.0,29.849999999999994,22.249999999999996,2.6399999999999997,15.249999999999996,9.11111111111111,3.121212121212121,11.5,1.5135135135135136,15.735849056603772,1.2432432432432432,2.5,18.054054054054056,9.55,5.445945945945946,4.512499999999999,9.0
2015-10-26,4.013513513513514,4.5,1.4,6.699999999999999,7.399999999999999,10.308349999999999,18.525,3.814814814814815,5.7063492063492065,12.0,4.273359999999999,14.732883720930234,1.8329999999999997,5.0,29.719999999999995,20.6,2.6599999999999997,14.2,9.333333333333332,3.045454545454545,11.661100000000001,1.7297297297297298,15.556603773584905,1.310810810810811,2.5,17.864864864864867,9.4,5.27027027027027,4.625,8.966666666666667
2015-10-27,4.108108108108109,4.75,1.5,6.55,7.35,10.212525,18.25,3.6666666666666665,5.666666666666668,12.0,4.2166999999999994,14.798767441860464,1.833,5.0,29.59,18.95,2.68,13.149999999999999,9.555555555555555,2.9696969696969693,11.8222,1.945945945945946,15.377358490566039,1.3783783783783785,2.5,17.675675675675677,9.25,5.094594594594595,4.7375,8.933333333333334
2015-10-28,4.2027027027027035,5.0,1.5999999999999999,6.3999999999999995,7.3,10.1167,17.974999999999998,3.5185185185185186,5.626984126984127,12.0,4.1600399999999995,14.864651162790699,1.8329999999999997,5.0,29.459999999999997,17.299999999999997,2.6999999999999997,12.099999999999998,9.777777777777779,2.8939393939393936,11.9833,2.1621621621621623,15.19811320754717,1.4459459459459458,2.5,17.486486486486484,9.1,4.918918918918919,4.85,8.9
2015-10-29,4.2972972972972965,5.25,1.7,6.25,7.249999999999999,10.020874999999998,17.7,3.3703703703703702,5.587301587301588,11.873015873015873,4.1033800000000005,14.93053488372093,1.833,5.0,29.33,15.649999999999999,2.72,11.05,10.0,2.8181818181818183,12.144400000000001,2.3783783783783785,15.018867924528301,1.5135135135135136,2.41304347826087,17.2972972972973,8.95,4.743243243243243,4.9624999999999995,8.866666666666667
2015-10-30,4.391891891891892,5.5,1.7999999999999998,6.1,7.199999999999999,9.925049999999999,17.424999999999997,3.2222222222222223,5.5476190476190474,11.746031746031745,4.04672,14.996418604651161,2.1247499999999997,5.0,29.2,14.0,2.7399999999999998,10.0,10.222222222222221,2.742424242424242,12.3055,2.5945945945945947,14.839622641509434,1.5810810810810811,2.3260869565217392,17.10810810810811,8.8,4.5675675675675675,5.074999999999999,8.833333333333334
